Copyright 1986-2019 Xilinx, Inc. All Rights Reserved.
----------------------------------------------------------------------------------------------------------------------------------------------
| Tool Version : Vivado v.2019.2 (lin64) Build 2708876 Wed Nov  6 21:39:14 MST 2019
| Date         : Wed Apr  8 14:04:13 2020
| Host         : soccf-dbr3-022 running 64-bit Ubuntu 18.04.4 LTS
| Command      : report_utilization -hierarchical -file /home/dumi/git/riscv/freedom-dloghin/builds/e300artydevkit/obj/report/utilization.txt
| Design       : E300ArtyDevKitFPGAChip
| Device       : 7a100tcsg324-1
| Design State : Physopt postRoute
----------------------------------------------------------------------------------------------------------------------------------------------

Utilization Design Information

Table of Contents
-----------------
1. Utilization by Hierarchy

1. Utilization by Hierarchy
---------------------------

+-----------------------------------------------------+---------------------------------------------+------------+------------+---------+------+-------+--------+--------+--------------+
|                       Instance                      |                    Module                   | Total LUTs | Logic LUTs | LUTRAMs | SRLs |  FFs  | RAMB36 | RAMB18 | DSP48 Blocks |
|         sync_11                                     |                  AsyncResetRegVec_w1_i0_571 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |            0 |
|           reg_0                                     |                           AsyncResetReg_604 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |            0 |
|         sync_12                                     |                  AsyncResetRegVec_w1_i0_572 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |            0 |
|           reg_0                                     |                           AsyncResetReg_603 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |            0 |
|         sync_13                                     |                  AsyncResetRegVec_w1_i0_573 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |            0 |
|           reg_0                                     |                           AsyncResetReg_602 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |            0 |
|         sync_14                                     |                  AsyncResetRegVec_w1_i0_574 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |            0 |
|           reg_0                                     |                           AsyncResetReg_601 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |            0 |
|         sync_15                                     |                  AsyncResetRegVec_w1_i0_575 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |            0 |
|           reg_0                                     |                           AsyncResetReg_600 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |            0 |
|         sync_16                                     |                  AsyncResetRegVec_w1_i0_576 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |            0 |
|           reg_0                                     |                           AsyncResetReg_599 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |            0 |
|         sync_17                                     |                  AsyncResetRegVec_w1_i0_577 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |            0 |
|           reg_0                                     |                           AsyncResetReg_598 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |            0 |
|         sync_18                                     |                  AsyncResetRegVec_w1_i0_578 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |            0 |
|           reg_0                                     |                           AsyncResetReg_597 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |            0 |
|         sync_19                                     |                  AsyncResetRegVec_w1_i0_579 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |            0 |
|           reg_0                                     |                           AsyncResetReg_596 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |            0 |
|         sync_2                                      |                  AsyncResetRegVec_w1_i0_580 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |            0 |
|           reg_0                                     |                           AsyncResetReg_595 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |            0 |
|         sync_3                                      |                  AsyncResetRegVec_w1_i0_581 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |            0 |
|           reg_0                                     |                           AsyncResetReg_594 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |            0 |
|         sync_4                                      |                  AsyncResetRegVec_w1_i0_582 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |            0 |
|           reg_0                                     |                           AsyncResetReg_593 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |            0 |
|         sync_5                                      |                  AsyncResetRegVec_w1_i0_583 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |            0 |
|           reg_0                                     |                           AsyncResetReg_592 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |            0 |
|         sync_6                                      |                  AsyncResetRegVec_w1_i0_584 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |            0 |
|           reg_0                                     |                           AsyncResetReg_591 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |            0 |
|         sync_7                                      |                  AsyncResetRegVec_w1_i0_585 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |            0 |
|           reg_0                                     |                           AsyncResetReg_590 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |            0 |
|         sync_8                                      |                  AsyncResetRegVec_w1_i0_586 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |            0 |
|           reg_0                                     |                           AsyncResetReg_589 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |            0 |
|         sync_9                                      |                  AsyncResetRegVec_w1_i0_587 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |            0 |
|           reg_0                                     |                           AsyncResetReg_588 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |            0 |
|     spi_dq_0_sync                                   |                  SynchronizerShiftReg_w1_d3 |          1 |          0 |       0 |    1 |     1 |      0 |      0 |            0 |
|     spi_dq_1_sync                                   |                SynchronizerShiftReg_w1_d3_0 |          1 |          0 |       0 |    1 |     1 |      0 |      0 |            0 |
|     spi_dq_2_sync                                   |                SynchronizerShiftReg_w1_d3_1 |          1 |          0 |       0 |    1 |     1 |      0 |      0 |            0 |
|     spi_dq_3_sync                                   |                SynchronizerShiftReg_w1_d3_2 |          1 |          0 |       0 |    1 |     1 |      0 |      0 |            0 |
|     sys                                             |                        E300ArtyDevKitSystem |      26533 |      25554 |     924 |   55 | 11926 |      4 |     10 |            8 |
|       (sys)                                         |                        E300ArtyDevKitSystem |          0 |          0 |       0 |    0 |     2 |      0 |      0 |            0 |
|       aon_1                                         |                              MockAONWrapper |        703 |        702 |       0 |    1 |  1111 |      0 |      0 |            0 |
|         (aon_1)                                     |                              MockAONWrapper |          8 |          8 |       0 |    0 |     0 |      0 |      0 |            0 |
|         ResetCatchAndSync_d3                        |                    ResetCatchAndSync_d3_494 |          1 |          1 |       0 |    0 |     3 |      0 |      0 |            0 |
|           AsyncResetSynchronizerShiftReg_w1_d3_i0   | AsyncResetSynchronizerShiftReg_w1_d3_i0_561 |          1 |          1 |       0 |    0 |     3 |      0 |      0 |            0 |
|             sync_0                                  |                  AsyncResetRegVec_w1_i0_562 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |            0 |
|               reg_0                                 |                           AsyncResetReg_567 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |            0 |
|             sync_1                                  |                  AsyncResetRegVec_w1_i0_563 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |            0 |
|               reg_0                                 |                           AsyncResetReg_566 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |            0 |
|             sync_2                                  |                  AsyncResetRegVec_w1_i0_564 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |            0 |
|               reg_0                                 |                           AsyncResetReg_565 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |            0 |
|         aon                                         |                                   TLMockAON |        686 |        686 |       0 |    0 |   924 |      0 |      0 |            0 |
|           (aon)                                     |                                   TLMockAON |          1 |          1 |       0 |    0 |   512 |      0 |      0 |            0 |
|           Queue                                     |                                    Queue_13 |        466 |        466 |       0 |    0 |    89 |      0 |      0 |            0 |
|           pmu                                       |                                         PMU |         74 |         74 |       0 |    0 |   177 |      0 |      0 |            0 |
|             (pmu)                                   |                                         PMU |          0 |          0 |       0 |    0 |     2 |      0 |      0 |            0 |
|             AsyncResetRegVec_w5_i0                  |                      AsyncResetRegVec_w5_i0 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |            0 |
|               reg_3                                 |                           AsyncResetReg_560 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |            0 |
|             SRLatch_1                               |                                     SRLatch |          0 |          0 |       0 |    0 |     1 |      0 |      0 |            0 |
|             SRLatch_2                               |                                 SRLatch_559 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |            0 |
|             core                                    |                                     PMUCore |         73 |         73 |       0 |    0 |   172 |      0 |      0 |            0 |
|           rtc                                       |                                         RTC |         92 |         92 |       0 |    0 |    86 |      0 |      0 |            0 |
|             (rtc)                                   |                                         RTC |         85 |         85 |       0 |    0 |    85 |      0 |      0 |            0 |
|             AsyncResetRegVec_w1_i0                  |                  AsyncResetRegVec_w1_i0_557 |          7 |          7 |       0 |    0 |     1 |      0 |      0 |            0 |
|               reg_0                                 |                           AsyncResetReg_558 |          7 |          7 |       0 |    0 |     1 |      0 |      0 |            0 |
|           wdog                                      |                               WatchdogTimer |         55 |         55 |       0 |    0 |    60 |      0 |      0 |            0 |
|             (wdog)                                  |                               WatchdogTimer |          3 |          3 |       0 |    0 |    55 |      0 |      0 |            0 |
|             AsyncResetRegVec_w1_i0                  |                  AsyncResetRegVec_w1_i0_547 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |            0 |
|               reg_0                                 |                           AsyncResetReg_556 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |            0 |
|             AsyncResetRegVec_w1_i0_1                |                  AsyncResetRegVec_w1_i0_548 |          6 |          6 |       0 |    0 |     1 |      0 |      0 |            0 |
|               reg_0                                 |                           AsyncResetReg_555 |          6 |          6 |       0 |    0 |     1 |      0 |      0 |            0 |
|             AsyncResetRegVec_w1_i0_2                |                  AsyncResetRegVec_w1_i0_549 |          2 |          2 |       0 |    0 |     1 |      0 |      0 |            0 |
|               reg_0                                 |                           AsyncResetReg_554 |          2 |          2 |       0 |    0 |     1 |      0 |      0 |            0 |
|             AsyncResetRegVec_w1_i0_3                |                  AsyncResetRegVec_w1_i0_550 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |            0 |
|               reg_0                                 |                           AsyncResetReg_553 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |            0 |
|             AsyncResetRegVec_w1_i0_4                |                  AsyncResetRegVec_w1_i0_551 |         44 |         44 |       0 |    0 |     1 |      0 |      0 |            0 |
|               reg_0                                 |                           AsyncResetReg_552 |         44 |         44 |       0 |    0 |     1 |      0 |      0 |            0 |
|         aonrst_catch                                |                    ResetCatchAndSync_d3_495 |          1 |          1 |       0 |    0 |     3 |      0 |      0 |            0 |
|           AsyncResetSynchronizerShiftReg_w1_d3_i0   | AsyncResetSynchronizerShiftReg_w1_d3_i0_540 |          1 |          1 |       0 |    0 |     3 |      0 |      0 |            0 |
|             sync_0                                  |                  AsyncResetRegVec_w1_i0_541 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |            0 |
|               reg_0                                 |                           AsyncResetReg_546 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |            0 |
|             sync_1                                  |                  AsyncResetRegVec_w1_i0_542 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |            0 |
|               reg_0                                 |                           AsyncResetReg_545 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |            0 |
|             sync_2                                  |                  AsyncResetRegVec_w1_i0_543 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |            0 |
|               reg_0                                 |                           AsyncResetReg_544 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |            0 |
|         crossing                                    |                       TLAsyncCrossingSink_1 |          6 |          6 |       0 |    0 |   179 |      0 |      0 |            0 |
|           AsyncQueueSink                            |                            AsyncQueueSink_4 |          2 |          2 |       0 |    0 |    95 |      0 |      0 |            0 |
|             deq_bits_reg                            |                SynchronizerShiftReg_w115_d1 |          0 |          0 |       0 |    0 |    90 |      0 |      0 |            0 |
|             ridx_bin                                |                  AsyncResetRegVec_w1_i0_529 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |            0 |
|               reg_0                                 |                           AsyncResetReg_539 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |            0 |
|             valid_reg                               |                  AsyncResetRegVec_w1_i0_530 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |            0 |
|               reg_0                                 |                           AsyncResetReg_538 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |            0 |
|             widx_gray                               | AsyncResetSynchronizerShiftReg_w1_d3_i0_531 |          1 |          1 |       0 |    0 |     3 |      0 |      0 |            0 |
|               sync_0                                |                  AsyncResetRegVec_w1_i0_532 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |            0 |
|                 reg_0                               |                           AsyncResetReg_537 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |            0 |
|               sync_1                                |                  AsyncResetRegVec_w1_i0_533 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |            0 |
|                 reg_0                               |                           AsyncResetReg_536 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |            0 |
|               sync_2                                |                  AsyncResetRegVec_w1_i0_534 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |            0 |
|                 reg_0                               |                           AsyncResetReg_535 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |            0 |
|           AsyncQueueSource                          |                          AsyncQueueSource_4 |          4 |          4 |       0 |    0 |    84 |      0 |      0 |            0 |
|             (AsyncQueueSource)                      |                          AsyncQueueSource_4 |          2 |          2 |       0 |    0 |    71 |      0 |      0 |            0 |
|             AsyncValidSync                          |                          AsyncValidSync_496 |          0 |          0 |       0 |    0 |     4 |      0 |      0 |            0 |
|               source_valid                          | AsyncResetSynchronizerShiftReg_w1_d4_i0_520 |          0 |          0 |       0 |    0 |     4 |      0 |      0 |            0 |
|                 sync_0                              |                  AsyncResetRegVec_w1_i0_521 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |            0 |
|                   reg_0                             |                           AsyncResetReg_528 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |            0 |
|                 sync_1                              |                  AsyncResetRegVec_w1_i0_522 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |            0 |
|                   reg_0                             |                           AsyncResetReg_527 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |            0 |
|                 sync_2                              |                  AsyncResetRegVec_w1_i0_523 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |            0 |
|                   reg_0                             |                           AsyncResetReg_526 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |            0 |
|                 sync_3                              |                  AsyncResetRegVec_w1_i0_524 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |            0 |
|                   reg_0                             |                           AsyncResetReg_525 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |            0 |
|             AsyncValidSync_1                        |                        AsyncValidSync_1_497 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |            0 |
|               sink_extend                           | AsyncResetSynchronizerShiftReg_w1_d1_i0_517 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |            0 |
|                 sync_0                              |                  AsyncResetRegVec_w1_i0_518 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |            0 |
|                   reg_0                             |                           AsyncResetReg_519 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |            0 |
|             AsyncValidSync_2                        |                        AsyncValidSync_2_498 |          3 |          3 |       0 |    0 |     3 |      0 |      0 |            0 |
|               sink_valid                            | AsyncResetSynchronizerShiftReg_w1_d3_i0_510 |          3 |          3 |       0 |    0 |     3 |      0 |      0 |            0 |
|                 sync_0                              |                  AsyncResetRegVec_w1_i0_511 |          3 |          3 |       0 |    0 |     1 |      0 |      0 |            0 |
|                   reg_0                             |                           AsyncResetReg_516 |          3 |          3 |       0 |    0 |     1 |      0 |      0 |            0 |
|                 sync_1                              |                  AsyncResetRegVec_w1_i0_512 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |            0 |
|                   reg_0                             |                           AsyncResetReg_515 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |            0 |
|                 sync_2                              |                  AsyncResetRegVec_w1_i0_513 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |            0 |
|                   reg_0                             |                           AsyncResetReg_514 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |            0 |
|             ready_reg                               |                  AsyncResetRegVec_w1_i0_499 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |            0 |
|               reg_0                                 |                           AsyncResetReg_509 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |            0 |
|             ridx_gray                               | AsyncResetSynchronizerShiftReg_w1_d3_i0_500 |          0 |          0 |       0 |    0 |     3 |      0 |      0 |            0 |
|               sync_0                                |                  AsyncResetRegVec_w1_i0_503 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |            0 |
|                 reg_0                               |                           AsyncResetReg_508 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |            0 |
|               sync_1                                |                  AsyncResetRegVec_w1_i0_504 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |            0 |
|                 reg_0                               |                           AsyncResetReg_507 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |            0 |
|               sync_2                                |                  AsyncResetRegVec_w1_i0_505 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |            0 |
|                 reg_0                               |                           AsyncResetReg_506 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |            0 |
|             widx_bin                                |                  AsyncResetRegVec_w1_i0_501 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |            0 |
|               reg_0                                 |                           AsyncResetReg_502 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |            0 |
|         dwakeup_deglitch                            |                       DeglitchShiftRegister |          2 |          1 |       0 |    1 |     2 |      0 |      0 |            0 |
|       asyncXing                                     |                                     IntXing |          1 |          0 |       0 |    1 |     1 |      0 |      0 |            0 |
|         SynchronizerShiftReg_w1_d3                  |              SynchronizerShiftReg_w1_d3_493 |          1 |          0 |       0 |    1 |     1 |      0 |      0 |            0 |
|       asyncXing_1                                   |                                   IntXing_3 |          1 |          0 |       0 |    1 |     1 |      0 |      0 |            0 |
|         SynchronizerShiftReg_w1_d3                  |              SynchronizerShiftReg_w1_d3_492 |          1 |          0 |       0 |    1 |     1 |      0 |      0 |            0 |
|       asyncXing_2                                   |                                   IntXing_4 |          1 |          0 |       0 |    1 |     1 |      0 |      0 |            0 |
|         SynchronizerShiftReg_w1_d3                  |              SynchronizerShiftReg_w1_d3_491 |          1 |          0 |       0 |    1 |     1 |      0 |      0 |            0 |
|       asyncXing_3                                   |                                   IntXing_5 |          1 |          0 |       0 |    1 |     1 |      0 |      0 |            0 |
|         SynchronizerShiftReg_w1_d3                  |              SynchronizerShiftReg_w1_d3_490 |          1 |          0 |       0 |    1 |     1 |      0 |      0 |            0 |
|       asyncXing_4                                   |                                   IntXing_6 |          1 |          0 |       0 |    1 |     1 |      0 |      0 |            0 |
|         SynchronizerShiftReg_w1_d3                  |              SynchronizerShiftReg_w1_d3_489 |          1 |          0 |       0 |    1 |     1 |      0 |      0 |            0 |
|       asyncXing_5                                   |                                 IntXing_5_7 |         16 |          0 |       0 |   16 |    32 |      0 |      0 |            0 |
|         SynchronizerShiftReg_w32_d3                 |             SynchronizerShiftReg_w32_d3_488 |         16 |          0 |       0 |   16 |    32 |      0 |      0 |            0 |
|       asyncXing_6                                   |                                 IntXing_6_8 |          4 |          0 |       0 |    4 |     4 |      0 |      0 |            0 |
|         SynchronizerShiftReg_w4_d3                  |              SynchronizerShiftReg_w4_d3_487 |          4 |          0 |       0 |    4 |     4 |      0 |      0 |            0 |
|       asyncXing_7                                   |                                 IntXing_6_9 |          4 |          0 |       0 |    4 |     4 |      0 |      0 |            0 |
|         SynchronizerShiftReg_w4_d3                  |              SynchronizerShiftReg_w4_d3_486 |          4 |          0 |       0 |    4 |     4 |      0 |      0 |            0 |
|       asyncXing_8                                   |                                IntXing_6_10 |          4 |          0 |       0 |    4 |     4 |      0 |      0 |            0 |
|         SynchronizerShiftReg_w4_d3                  |                  SynchronizerShiftReg_w4_d3 |          4 |          0 |       0 |    4 |     4 |      0 |      0 |            0 |
|       asyncXing_9                                   |                                  IntXing_11 |          1 |          0 |       0 |    1 |     1 |      0 |      0 |            0 |
|         SynchronizerShiftReg_w1_d3                  |              SynchronizerShiftReg_w1_d3_485 |          1 |          0 |       0 |    1 |     1 |      0 |      0 |            0 |
|       clint                                         |                                       CLINT |         32 |         32 |       0 |    0 |   129 |      0 |      0 |            0 |
|       debug_1                                       |                               TLDebugModule |        766 |        766 |       0 |    0 |   901 |      0 |      0 |            0 |
|         dmInner                                     |                     TLDebugModuleInnerAsync |        728 |        728 |       0 |    0 |   774 |      0 |      0 |            0 |
|           (dmInner)                                 |                     TLDebugModuleInnerAsync |          2 |          2 |       0 |    0 |     0 |      0 |      0 |            0 |
|           AsyncQueueSink                            |                            AsyncQueueSink_3 |          3 |          3 |       0 |    0 |    17 |      0 |      0 |            0 |
|             deq_bits_reg                            |                 SynchronizerShiftReg_w12_d1 |          0 |          0 |       0 |    0 |    12 |      0 |      0 |            0 |
|             ridx_bin                                |                  AsyncResetRegVec_w1_i0_474 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |            0 |
|               reg_0                                 |                           AsyncResetReg_484 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |            0 |
|             valid_reg                               |                  AsyncResetRegVec_w1_i0_475 |          3 |          3 |       0 |    0 |     1 |      0 |      0 |            0 |
|               reg_0                                 |                           AsyncResetReg_483 |          3 |          3 |       0 |    0 |     1 |      0 |      0 |            0 |
|             widx_gray                               | AsyncResetSynchronizerShiftReg_w1_d3_i0_476 |          0 |          0 |       0 |    0 |     3 |      0 |      0 |            0 |
|               sync_0                                |                  AsyncResetRegVec_w1_i0_477 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |            0 |
|                 reg_0                               |                           AsyncResetReg_482 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |            0 |
|               sync_1                                |                  AsyncResetRegVec_w1_i0_478 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |            0 |
|                 reg_0                               |                           AsyncResetReg_481 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |            0 |
|               sync_2                                |                  AsyncResetRegVec_w1_i0_479 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |            0 |
|                 reg_0                               |                           AsyncResetReg_480 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |            0 |
|           dmInner                                   |                          TLDebugModuleInner |        538 |        538 |       0 |    0 |   662 |      0 |      0 |            0 |
|           dmactiveSync                              |                    ResetCatchAndSync_d3_422 |          1 |          1 |       0 |    0 |     3 |      0 |      0 |            0 |
|             AsyncResetSynchronizerShiftReg_w1_d3_i0 | AsyncResetSynchronizerShiftReg_w1_d3_i0_467 |          1 |          1 |       0 |    0 |     3 |      0 |      0 |            0 |
|               sync_0                                |                  AsyncResetRegVec_w1_i0_468 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |            0 |
|                 reg_0                               |                           AsyncResetReg_473 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |            0 |
|               sync_1                                |                  AsyncResetRegVec_w1_i0_469 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |            0 |
|                 reg_0                               |                           AsyncResetReg_472 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |            0 |
|               sync_2                                |                  AsyncResetRegVec_w1_i0_470 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |            0 |
|                 reg_0                               |                           AsyncResetReg_471 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |            0 |
|           dmiXing                                   |                         TLAsyncCrossingSink |        184 |        184 |       0 |    0 |    92 |      0 |      0 |            0 |
|             AsyncQueueSink                          |                            AsyncQueueSink_2 |        182 |        182 |       0 |    0 |    47 |      0 |      0 |            0 |
|               deq_bits_reg                          |                 SynchronizerShiftReg_w55_d1 |        180 |        180 |       0 |    0 |    42 |      0 |      0 |            0 |
|               ridx_bin                              |                  AsyncResetRegVec_w1_i0_456 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |            0 |
|                 reg_0                               |                           AsyncResetReg_466 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |            0 |
|               valid_reg                             |                  AsyncResetRegVec_w1_i0_457 |          2 |          2 |       0 |    0 |     1 |      0 |      0 |            0 |
|                 reg_0                               |                           AsyncResetReg_465 |          2 |          2 |       0 |    0 |     1 |      0 |      0 |            0 |
|               widx_gray                             | AsyncResetSynchronizerShiftReg_w1_d3_i0_458 |          0 |          0 |       0 |    0 |     3 |      0 |      0 |            0 |
|                 sync_0                              |                  AsyncResetRegVec_w1_i0_459 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |            0 |
|                   reg_0                             |                           AsyncResetReg_464 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |            0 |
|                 sync_1                              |                  AsyncResetRegVec_w1_i0_460 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |            0 |
|                   reg_0                             |                           AsyncResetReg_463 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |            0 |
|                 sync_2                              |                  AsyncResetRegVec_w1_i0_461 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |            0 |
|                   reg_0                             |                           AsyncResetReg_462 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |            0 |
|             AsyncQueueSource                        |                          AsyncQueueSource_3 |          3 |          3 |       0 |    0 |    45 |      0 |      0 |            0 |
